,name,PM25RT
26785,Multitrade of Pittsylvania LP,
26786,NASA Wallops Flight Facility Solar,
26787,NASA Wallops Flight Facility Solar,
26788,NASA Wallops Flight Facility Solar,
26789,NASA Wallops Flight Facility Solar,
26790,New River,0.0147
26791,New River,0.0147
26792,New River,0.0147
26793,New River,0.0147
26794,New River,0.0147
26795,New River,0.0147
26796,New River,0.0147
26797,New River,0.0147
26798,New River,0.0147
26799,New River,0.0147
26800,New River,0.0147
26801,New River,0.0147
26802,New River,0.0147
26803,New River,0.0147
26804,New River,0.0147
26805,New River,0.0147
26806,New River,0.0147
26807,New River,0.0147
26808,Newport Hydro Station,
26809,Newport Hydro Station,
26810,Newport Hydro Station,
26811,Niagara,
26812,Niagara,
26813,Norge Solar Farm,
26814,North Anna,
26815,North Anna,
26816,North Anna,
26817,Northern Neck,0.018
26818,Northern Neck,0.018
26819,Northern Neck,0.018
26820,Northern Neck,0.018
26821,Nottoway Diesel Generating Facility,0.31
26822,Nottoway Diesel Generating Facility,0.31
26823,Oceana Solar,
26824,Onancock Diesel Generation Facility,0.31
26825,Onancock Diesel Generation Facility,0.31
26826,Orange Street G1,0.31
26827,Otter Creek Solar,
26828,Palmer Solar Center,
26829,Panda Stonewall Power Project,0.0023
26830,Panda Stonewall Power Project,0.0017
26831,Park 500 Philip Morris USA,0.0074
26832,Park 500 Philip Morris USA,
26833,Perdue Diesel Generation Facility,0.31
26834,Perdue Diesel Generation Facility,0.31
26835,Philip Morris,
26836,Philpott Lake,
26837,Philpott Lake,
26838,Philpott Lake,
26839,Pigeon Run Solar Project,
26840,Piney Creek Solar,
26841,Pinnacles,
26842,Pinnacles,
26843,Pinnacles,
26844,Pleasant Valley (VA),0.31
26845,Pleasant Valley (VA),0.31
26846,Pleasant Valley (VA),0.018
26847,Pleinmont Solar 1,
26848,Pleinmont Solar 2,
26849,Ponton Diesel Generating Facility,0.31
26850,Ponton Diesel Generating Facility,0.31
26851,Poplar Camp Wind Farm,
26852,Possum Point Power Station,0.0228
26853,Possum Point Power Station,0.0072
26854,Possum Point Power Station,0.005
26855,Pretlow,0.31
26856,Pretlow,0.31
26857,Puller Solar,
26858,Radford,
26859,Radford Army Ammunition Plant,
26860,Radford Army Ammunition Plant,
26861,Radford Army Ammunition Plant,
26862,Radford Army Ammunition Plant,
26863,Radford Army Ammunition Plant,0.0074
26864,Radford Army Ammunition Plant,0.0074
26865,Radford Army Ammunition Plant,0.0074
26866,Radford Army Ammunition Plant,0.0074
26867,Radford Army Ammunition Plant,0.0074
26868,Radford Army Ammunition Plant,0.0074
26869,Radford Army Ammunition Plant,
26870,"Rappahannock Solar, LLC",
26871,Remington Combustion Turbine Station,0.0065
26872,Remington Combustion Turbine Station,0.0066
26873,Remington Combustion Turbine Station,0.0036
26874,Remington Combustion Turbine Station,0.0066
26875,Remington Solar Facility,
26876,Reusens,
26877,Reusens,
26878,Reusens,
26879,Reusens,
26880,Reusens,
26881,Richmond Energy,0.0147
26882,Richmond Energy,0.0147
26883,Richmond Energy,0.0147
26884,Richmond Energy,0.0147
26885,Richmond Spider Solar,
26886,RockTenn West Point Mill,0.0111
26887,Rockville 1 & 2,0.31
26888,Rockville 1 & 2,0.31
26889,Rockville 1 & 2,0.31
26890,Rockville 1 & 2,0.31
26891,Rockville 1 & 2,0.31
26892,Rockville 1 & 2,0.31
26893,Rockville 1 & 2,0.31
26894,Rockville 1 & 2,0.31
26895,Rockville 1 & 2,0.31
26896,Rockville 1 & 2,0.31
26897,Rockville 1 & 2,0.31
26898,Rockville 1 & 2,0.31
26899,Rockville 1 & 2,0.31
26900,Rockville 1 & 2,0.31
26901,Rockville 1 & 2,0.31
26902,Rockville 1 & 2,0.31
26903,Rockville 1 & 2,0.31
26904,Rockville 1 & 2,0.31
26905,Rockville 1 & 2,0.31
26906,Rockville 1 & 2,0.31
26907,Rockville 1 & 2,0.31
26908,Rockville 1 & 2,0.31
26909,Rockville 1 & 2,0.31
26910,Rockville 1 & 2,0.31
26911,Rockville 1 & 2,0.31
26912,Rockville 1 & 2,0.31
26913,Rockville 1 & 2,0.31
26914,Rockville 1 & 2,0.31
26915,Rockville 1 & 2,0.31
26916,Rockville 1 & 2,0.31
26917,Rockville 1 & 2,0.31
26918,Rockville 1 & 2,0.31
26919,Rockville 1 & 2,0.31
26920,Rockville 1 & 2,0.31
26921,Rockville 1 & 2,0.31
26922,Rockville 1 & 2,0.31
26923,Sadler Solar,
26924,Salem Electric Department,0.31
26925,Salem Street Dept,0.31
26926,Salem Water Plant,0.31
26927,Sappony Solar LLC,
26928,Schoolfield Dam,
26929,Schoolfield Dam,
26930,Schoolfield Dam,
26931,Scott Solar Farm,
26932,Scott-II Solar LLC,
26933,Shockoe Solar Project,
26934,Skipjack Solar Center,
26935,Smith Mountain,
26936,Smith Mountain,
26937,Smith Mountain,
26938,Smith Mountain,
26939,Smith Mountain,
26940,Snowden,
26941,Snowden,
26942,Southampton Power Station,0.0057
26943,Southampton Power Station,0.0058
26944,"Southampton Solar, LLC",
26945,Spring Grove I,
26946,"Spruance Genco, LLC",
26947,"Spruance Genco, LLC",
26948,"Spruance Genco, LLC",
26949,"Spruance Genco, LLC",
26950,"Spruance Genco, LLC",0.0128
26951,"Spruance Genco, LLC",0.0125
26952,"Spruance Genco, LLC",0.0071
26953,"Spruance Genco, LLC",0.0073
26954,"Stratford Solar Center, LLC",
26955,Surry,
26956,Surry,
26957,Sycamore Solar,
26958,Tangier,
26959,Tangier,
26960,Tangier,0.31
26961,Tangier,0.31
26962,Tasley Energy Center,0.0029
26963,Tenaska Virginia Generating Station,0.0016
26964,Tenaska Virginia Generating Station,0.0016
26965,Tenaska Virginia Generating Station,0.0012
26966,"TWE Myrtle Solar Farm, LLC",
26967,"Twittys Creek Solar, LLC",
26968,Virginia Beach,0.0147
26969,Virginia Beach,0.0147
26970,Virginia Beach,0.0147
26971,Virginia Beach,0.0147
26972,Virginia Beach,0.0147
26973,Virginia Beach,0.0147
26974,Virginia Beach,0.0147
26975,Virginia Beach,0.0147
26976,Virginia Beach,0.0147
26977,Virginia Beach,0.0147
26978,Virginia Beach,0.0147
26979,Virginia Beach,0.0147
26980,Virginia Beach,0.0147
26981,Virginia Beach,0.0147
26982,Virginia Beach,0.0147
26983,Virginia Beach,0.0147
26984,Virginia Beach,0.0147
26985,Virginia Beach,0.0147
26986,Virginia Beach,0.0147
26987,Virginia Beach,0.0147
26988,Virginia Beach,0.0147
26989,Virginia Beach,0.0147
26990,Virginia Beach,0.0147
26991,Virginia Beach,0.0147
26992,Virginia Beach,0.0147
26993,Virginia Beach,0.0147
26994,Virginia Beach,0.0147
26995,Virginia Beach,0.0147
26996,Virginia Beach,0.0147
26997,Virginia Beach,0.0147
26998,Virginia Beach,0.0147
26999,Virginia Beach,0.0147
27000,Virginia Beach,0.0147
27001,Virginia Beach,0.0147
27002,Virginia Beach,0.0147
27003,Virginia Beach,0.0147
27004,Virginia City Hybrid Energy Center,0.0166
27005,Virginia City Hybrid Energy Center,0.023
27006,Virginia Tech Power Plant,0.0074
27007,VMEA 1 Credit Gen,0.31
27008,VMEA 1 Credit Gen,0.31
27009,VMEA 1 Credit Gen,0.31
27010,VMEA 1 Credit Gen,0.31
27011,VMEA 1 Credit Gen,0.31
27012,VMEA 1 Credit Gen,0.31
27013,VMEA 1 Credit Gen,0.31
27014,VMEA 1 Credit Gen,
27015,VMEA 1 Credit Gen,0.31
27016,VMEA Peaking Gen,0.31
27017,VMEA Peaking Gen,0.31
27018,VMEA Peaking Gen,0.31
27019,VMEA Peaking Gen,0.31
27020,Warren County Power Station,0.0022
27021,Warren County Power Station,0.0013
27022,Warren County Power Station,0.001
27023,Waste Management Bethel LFGTE,0.0147
27024,Waste Management Bethel LFGTE,0.0147
27025,Waste Management Bethel LFGTE,0.0147
27026,Waste Management Bethel LFGTE,0.0147
27027,Waste Management Bethel LFGTE,0.0147
27028,Waste Management Bethel LFGTE,0.0147
27029,Waste Management King George LFGTE,0.0216
27030,Waste Management King George LFGTE,0.0216
27031,Waste Management King George LFGTE,0.0216
27032,Waste Management King George LFGTE,0.0216
27033,Waste Management Middle Peninsula LFGTE,0.0147
27034,Waste Management Middle Peninsula LFGTE,0.0147
27035,Waste Management Middle Peninsula LFGTE,0.0147
27036,Waste Management Middle Peninsula LFGTE,0.0147
27037,Waste Management Middle Peninsula LFGTE,0.0147
27038,Waste Management Middle Peninsula LFGTE,0.0147
27039,Waste Management Middle Peninsula LFGTE,0.0147
27040,Waste Management Middle Peninsula LFGTE,0.0147
27041,Water Strider Solar,
27042,Water Treatment Plant Generators,0.31
27043,Waynesboro Virginia Plant,
27044,Waynesboro Virginia Plant,
27045,Waynesboro Virginia Plant,
27046,Waynesboro Virginia Plant,
27047,Western Branch High School,
27048,Westmoreland County Solar Project,
27049,WestRock Virginia Corp Covington Ops,0.0003
27050,WestRock Virginia Corp Covington Ops,0.0002
27051,WestRock Virginia Corp Covington Ops,0.0026
27052,WestRock Virginia Corp Covington Ops,0.0033
27053,WestRock Virginia Corp Covington Ops,0.0053
27054,WestRock Virginia Corp Covington Ops,0.0076
27055,WestRock Virginia Corp Covington Ops,0.0067
27056,Wheelabrator Portsmouth,
27057,Wheelabrator Portsmouth,
27058,Wheelabrator Portsmouth,
27059,Wheelabrator Portsmouth,
27060,Whitehorn Solar,
27061,Whitehouse Solar Farm,
27062,Wolf Hills Energy,0.0134
27063,Wolf Hills Energy,0.013
27064,Wolf Hills Energy,0.0135
27065,Wolf Hills Energy,0.0127
27066,Wolf Hills Energy,0.013
27067,Wolf Hills Energy,0.0136
27068,Wolf Hills Energy,0.0135
27069,Wolf Hills Energy,0.013
27070,Wolf Hills Energy,0.013
27071,Wolf Hills Energy,0.0134
27072,Woodland Solar Farm,
27073,Wythe County Solar,
27074,Yorktown Power Station,0.0135
27075,158th Fighter Wing Solar Farm,
27076,Apple Hill Solar,
27077,Ascutney,0.018
27078,Ball Mountain Hydro,
27079,Ball Mountain Hydro,
27080,Ball Mountain Hydro,
27081,Ball Mountain Hydro,
27082,Ball Mountain Hydro,
27083,Ball Mountain Hydro,
27084,Ball Mountain Hydro,
27085,Ball Mountain Hydro,
27086,Ball Mountain Hydro,
27087,Ball Mountain Hydro,
27088,Ball Mountain Hydro,
27089,Ball Mountain Hydro,
27090,Barton Solar Farm,
27091,Battle Creek Solar,
27092,Beldens,
27093,Beldens,
27094,Beldens,
27095,Bellows Falls,
27096,Bellows Falls,
27097,Bellows Falls,
27098,Berlin 5,0.0576
27099,Berlin 5,0.0576
27100,Billings Road,
27101,Bolton Falls,
27102,Bolton Falls,
27103,Boltonville Hydro Associates,
27104,Boltonville Hydro Associates,
27105,Boltonville Hydro Associates,
27106,Cadys Falls,
27107,Cadys Falls,
27108,Canaan,
27109,Cavendish,
27110,Cavendish,
27111,Cavendish,
27112,Chace Mill Winooski One,
27113,Chace Mill Winooski One,
27114,Chace Mill Winooski One,
27115,Charlotte Solar LLC VT,
27116,Chester Power Partners,
27117,Chittenden County Solar Partners,
27118,Claire Solar Farm,
27119,Clarendon Solar Farm,
27120,Clark Falls,
27121,Colchester 16,0.018
27122,Cold River Road Solar,
27123,"Coolidge Solar 1, LLC",
27124,Coventry Clean Energy Corporation,0.0147
27125,Coventry Clean Energy Corporation,0.0147
27126,Coventry Clean Energy Corporation,0.0147
27127,Coventry Clean Energy Corporation,0.0147
27128,Coventry Clean Energy Corporation,0.0147
27129,"Coventry Photovoltaic, LLC",
27130,Deerfield Wind LLC,
27131,Deweys Mill,
27132,Deweys Mill,
27133,East Barnet,
27134,Elizabeth Mines Solar 1,
27135,ER Salvage Yard,
27136,Essex Junction 19,
27137,Essex Junction 19,
27138,Essex Junction 19,
27139,Essex Junction 19,
27140,Essex Junction 19,
27141,Essex Junction 19,
27142,Essex Junction 19,0.31
27143,Essex Junction 19,
27144,Essex Junction 19,0.31
27145,Essex Junction 19,
27146,Essex Junction 19,0.31
27147,Essex Junction 19,
27148,Essex Junction 19,0.31
27149,Fairfax Falls,
27150,Fairfax Falls,
27151,Florence,
27152,Florence,
27153,Georgia Mountain Community Wind Farm,
27154,Gilman Mill,
27155,Gilman Mill,
27156,Gilman Mill,
27157,Gilman Mill,
27158,Gilman Mill,
27159,Glen,
27160,Glen,
27161,GMP Solar - Hartford,
27162,GMP Solar - Panton Hybrid,
27163,GMP Solar - Panton Hybrid,
27164,GMP Solar - Richmond,
27165,GMP Solar - Williamstown,
27166,GMP Solar - Williston,
27167,GMP Solar/Storage-Essex Hybrid,
27168,GMP Solar/Storage-Essex Hybrid,
27169,GMP Solar/Storage-Ferrisburgh Hybrid,
27170,GMP Solar/Storage-Ferrisburgh Hybrid,
27171,GMP Solar/Storage-Milton Hybrid,
27172,GMP Solar/Storage-Milton Hybrid,
27173,Golden Solar,
27174,Gorge 18,
27175,Great Falls (VT),
27176,Great Falls (VT),
27177,Great Falls (VT),
27178,"GSPP Gilman, LLC",
27179,Harriman,
27180,Harriman,
27181,Harriman,
27182,Highgate Falls,
27183,Highgate Falls,
27184,Highgate Falls,
27185,Highgate Falls,
27186,Highgate Falls,
27187,Hinesburg,
27188,Huntington Falls,
27189,Huntington Falls,
27190,Huntington Falls,
27191,J C McNeil,0.0004
27192,Kingdom Community Wind,
27193,Lawrence Brook,
27194,Limerick Road Solar Farm,
27195,Lower Middlebury,
27196,Lower Middlebury,
27197,Lower Middlebury,
27198,Main Street Solar Project,
27199,Marshfield 6,
27200,Mcindoes,
27201,Mcindoes,
27202,Mcindoes,
27203,Mcindoes,
27204,MHG Wallingford,
27205,Middlebury College,
27206,Middlebury College,0.0187
27207,Middlebury College,0.0187
27208,Middlesex 2,
27209,Middlesex 2,
27210,Milton,
27211,Milton,
27212,Moretown,
27213,Moretown,0.0147
27214,Moretown Generating Station,
27215,Morrisville,
27216,Morrisville,
27217,Nebraska Valley Solar Farm,
27218,Newport,
27219,Newport,
27220,Newport,
27221,Newport Diesels,
27222,Newport Diesels,
27223,Newport Diesels,
27224,Newport Diesels,
27225,Newport Diesels,
27226,Newport Diesels,
27227,Newport Diesels,
27228,Next Generation Solar Farm,
27229,Open View Solar Farm,
27230,Ottauquechee Hydro,
27231,Ottauquechee Hydro,
27232,Penny Lane Gas Turbine,0.0576
27233,Penny Lane Gas Turbine,0.0576
27234,Peterson,
27235,Pittsford,
27236,Pittsford,
27237,Pittsford,
27238,Proctor,
27239,Proctor,
27240,Proctor,
27241,Proctor,
27242,Proctor,
27243,Rutland,0.018
27244,Ryegate Associates,
27245,Saint Albans Solar,
27246,Salisbury,
27247,Searsburg,
27248,Searsburg Wind Turbine,
27249,Shaftsbury Solar,
27250,Sheffield Wind,
27251,Sheldon Solar,
27252,Sheldon Springs Hydroelectric,
27253,Sheldon Springs Hydroelectric,
27254,Sheldon Springs Hydroelectric,
27255,Sheldon Springs Hydroelectric,
27256,Sheldon Springs Hydroelectric,
27257,Sheldon Springs Hydroelectric,
27258,Silver Lake (VT),
27259,Smith (VT),
27260,Smith (VT),
27261,St. Albans SPEED Project,
27262,Stafford Hill Solar Hybrid,
27263,Stafford Hill Solar Hybrid,
27264,Sudbury Solar,
27265,SunGen Sharon 1 LLC,
27266,SVEP Solar Project Company,
27267,Technology Drive Solar,
27268,VEC Alburgh Array,
27269,VEC Magee Hill Solar,
27270,Vergennes 9,
27271,Vergennes 9,
27272,Vergennes 9,
27273,Vergennes 9,0.31
27274,Vergennes 9,0.31
27275,Vernon Dam,
27276,Vernon Dam,
27277,Vernon Dam,
27278,Vernon Dam,
27279,Vernon Dam,
27280,Vernon Dam,
27281,Vernon Dam,
27282,Vernon Dam,
27283,Vernon Dam,
27284,Vernon Dam,
27285,Vernon Dam,
27286,Vernon Dam,
27287,VPPSA Project 10,0.018
27288,VPPSA Project 10,0.018
27289,W K Sanders,
27290,W K Sanders,
27291,Waterbury 22,
27292,West Charleston,
27293,West Charleston,
27294,West Charleston,
27295,West Charleston,
27296,West Danville 15,
27297,Westminster,
27298,Weybridge,
27299,Weybridge 1 Solar,
27300,Whitcomb Solar Farm,
27301,Wilder,
27302,Wilder,
27303,Wilder,
27304,Williamstown Solar,
27305,Wrightsville Hydro Plant,
27306,Wrightsville Hydro Plant,
27307,Wrightsville Hydro Plant,
27308,Adams Nielson Solar,
27309,Alder,
27310,Alder,
27311,Arlington Microgrid,
27312,Arlington Microgrid,
27313,Big Horn Wind II,
27314,Big Horn Wind Project,
27315,Biotech LS 0836,
27316,Black Creek,
27317,Black Rock Solar LLC,
27318,Boulder Park,0.0004
27319,Boulder Park,0.0004
27320,Boulder Park,0.0004
27321,Boulder Park,0.0004
27322,Boulder Park,0.0004
27323,Boulder Park,0.0004
27324,Boundary,
27325,Boundary,
27326,Boundary,
27327,Boundary,
27328,Boundary,
27329,Boundary,
27330,Box Canyon,
27331,Box Canyon,
27332,Box Canyon,
27333,Box Canyon,
27334,Calligan Creek Hydroelectric Project,
27335,Camas Solar Project,
27336,Cedar Falls (WA),
27337,Cedar Falls (WA),
27338,Cedar Hills,
27339,Cedar Hills,
27340,Cedar Hills,
27341,Cedar Hills,
27342,Cedar Hills,
27343,Cedar Hills,
27344,Cedar Hills,
27345,Cedar Hills,
27346,Cedar Hills,
27347,Cedar Hills,
27348,Cedar Hills,
27349,Cedar Hills,
27350,Cedar Hills,
27351,Cedar Hills,
27352,Cedar Hills,
27353,Cedar Hills,
27354,Cedar Hills,
27355,Cedar Hills,
27356,Centralia,0.0132
27357,Centralia,0.0083
27358,Chandler,
27359,Chandler,
27360,Chehalis Generation Facility,0.0094
27361,Chehalis Generation Facility,0.0043
27362,Chelan,
27363,Chelan,
27364,Chief Joseph,
27365,Chief Joseph,
27366,Chief Joseph,
27367,Chief Joseph,
27368,Chief Joseph,
27369,Chief Joseph,
27370,Chief Joseph,
27371,Chief Joseph,
27372,Chief Joseph,
27373,Chief Joseph,
27374,Chief Joseph,
27375,Chief Joseph,
27376,Chief Joseph,
27377,Chief Joseph,
27378,Chief Joseph,
27379,Chief Joseph,
27380,Chief Joseph,
27381,Chief Joseph,
27382,Chief Joseph,
27383,Chief Joseph,
27384,Chief Joseph,
27385,Chief Joseph,
27386,Chief Joseph,
27387,Chief Joseph,
27388,Chief Joseph,
27389,Chief Joseph,
27390,Chief Joseph,
27391,Coastal Energy Project,
27392,Columbia Generating Station,
27393,Condit,
27394,Condit,
27395,Cosmo Specialty Fibers Plant,
27396,Cosmo Specialty Fibers Plant,
27397,Cosmo Specialty Fibers Plant,
27398,Cosmo Specialty Fibers Plant,0.0187
27399,Cowiche,
27400,Cowlitz Falls,
27401,Cowlitz Falls,
27402,Coyote Crest Wind Farm,
27403,Crystal Mountain,0.31
27404,Cushman 1,
27405,Cushman 1,
27406,Cushman 2,
27407,Cushman 2,
27408,Cushman 2,
27409,Cushman 2,
27410,Cushman 2,
27411,Darrington,0.0187
27412,Diablo,
27413,Diablo,
27414,Diablo,
27415,Diablo,
27416,Diesel Generator Farm,
27417,Diesel Generator Farm,
27418,Diesel Generator Farm,
27419,Diesel Generator Farm,
27420,Diesel Generator Farm,
27421,Diesel Generator Farm,
27422,Diesel Generator Farm,
27423,Diesel Generator Farm,
27424,Diesel Generator Farm,
27425,Diesel Generator Farm,
27426,Diesel Generator Farm,
27427,Diesel Generator Farm,
27428,Diesel Generator Farm,
27429,Diesel Generator Farm,
27430,Diesel Generator Farm,
27431,Diesel Generator Farm,
27432,Diesel Generator Farm,
27433,Diesel Generator Farm,
27434,Diesel Generator Farm,
27435,Diesel Generator Farm,
27436,Diesel Generator Farm,
27437,Diesel Generator Farm,
27438,Diesel Generator Farm,
27439,Diesel Generator Farm,
27440,Diesel Generator Farm,
27441,Diesel Generator Farm,
27442,Drop 2 (WA),
27443,Drop 3 (WA),
27444,Drop 3 (WA),
27445,Electron,
27446,Electron,
27447,Electron,
27448,Electron,
27449,Eltopia Branch Canal 4.6,
27450,Elwha Hydroelectric Project,
27451,Elwha Hydroelectric Project,
27452,Elwha Hydroelectric Project,
27453,Elwha Hydroelectric Project,
27454,Encogen Generating Station,0.0078
27455,Encogen Generating Station,0.0061
27456,Encogen Generating Station,0.0065
27457,Everett Cogen,
27458,Ferndale Generating Station,0.0068
27459,Ferndale Generating Station,0.0067
27460,FPL Energy Vansycle LLC (WA),
27461,Frederickson,0.001
27462,Frederickson,0.001
27463,Frederickson Power LP,0.0094
27464,Fredonia Generating Station,0.0155
27465,Fredonia Generating Station,0.0062
27466,Fumaria Solar Project,
27467,Glacier Battery Storage,
27468,Glines Hydroelectric Project,
27469,Goldendale Generating Station,0.0012
27470,Goodnoe Hills,
27471,Gorge,
27472,Gorge,
27473,Gorge,
27474,Gorge,
27475,Grand Coulee,
27476,Grand Coulee,
27477,Grand Coulee,
27478,Grand Coulee,
27479,Grand Coulee,
27480,Grand Coulee,
27481,Grand Coulee,
27482,Grand Coulee,
27483,Grand Coulee,
27484,Grand Coulee,
27485,Grand Coulee,
27486,Grand Coulee,
27487,Grand Coulee,
27488,Grand Coulee,
27489,Grand Coulee,
27490,Grand Coulee,
27491,Grand Coulee,
27492,Grand Coulee,
27493,Grand Coulee,
27494,Grand Coulee,
27495,Grand Coulee,
27496,Grand Coulee,
27497,Grand Coulee,
27498,Grand Coulee,
27499,Grand Coulee,
27500,Grand Coulee,
27501,Grand Coulee,
27502,Grand Coulee,
27503,Grand Coulee,
27504,Grand Coulee,
27505,Grand Coulee,
27506,Grand Coulee,
27507,Grand Coulee,
27508,Grays Harbor Energy Center,0.0073
27509,Grays Harbor Energy Center,0.0068
27510,Grimes Way,0.0004
27511,Grimes Way,0.0004
27512,Grimes Way,0.31
27513,H M Jackson,
27514,H M Jackson,
27515,H M Jackson,
27516,H M Jackson,
27517,Hancock Creek Hydroelectric Project,
27518,Harvest Wind Project,
27519,Hopkins Ridge Wind,
27520,Hopkins Ridge Wind,
27521,"Horn Rapids Solar, Storage and Training",
27522,"Horn Rapids Solar, Storage and Training",
27523,Ice Harbor,
27524,Ice Harbor,
27525,Ice Harbor,
27526,Ice Harbor,
27527,Ice Harbor,
27528,Ice Harbor,
27529,Juniper Canyon I Wind Project,
27530,Kettle Falls Generating Station,0.0187
27531,Kettle Falls Generating Station,0.001
27532,Koma Kulshan Associates,
27533,LaGrande,
27534,LaGrande,
27535,LaGrande,
27536,LaGrande,
27537,LaGrande,
27538,Lilliwaup Falls Generating,
27539,Lilliwaup Falls Generating,
27540,Lilliwaup Falls Generating,
27541,Lilliwaup Falls Generating,
27542,Lilliwaup Falls Generating,
27543,Lilliwaup Falls Generating,
27544,Lilliwaup Falls Generating,
27545,Linden Wind Energy Project,
27546,Little Falls (WA),
27547,Little Falls (WA),
27548,Little Falls (WA),
27549,Little Falls (WA),
27550,Little Goose,
27551,Little Goose,
27552,Little Goose,
27553,Little Goose,
27554,Little Goose,
27555,Little Goose,
27556,Long Lake,
27557,Long Lake,
27558,Long Lake,
27559,Long Lake,
27560,Longview Fibre,0.0187
27561,Longview Fibre,0.0067
27562,Longview Fibre,0.0067
27563,Longview Fibre,
27564,Lower Baker,
27565,Lower Baker,
27566,Lower Granite,
27567,Lower Granite,
27568,Lower Granite,
27569,Lower Granite,
27570,Lower Granite,
27571,Lower Granite,
27572,Lower Monumental,
27573,Lower Monumental,
27574,Lower Monumental,
27575,Lower Monumental,
27576,Lower Monumental,
27577,Lower Monumental,
27578,Lower Snake River Wind Energy Project,
27579,LRI LFGTE Facility,0.0147
27580,LRI LFGTE Facility,0.0147
27581,LRI LFGTE Facility,0.0147
27582,Lund Hill,
27583,Lund Hill Solar,
27584,Main Canal Headworks,
27585,March Point Cogeneration,0.001
27586,March Point Cogeneration,0.001
27587,March Point Cogeneration,0.001
27588,March Point Cogeneration,
27589,Marengo Wind Plant,
27590,Marengo Wind Plant,
27591,Mayfield,
27592,Mayfield,
27593,Mayfield,
27594,Mayfield,
27595,McKinley Paper Co. - Washington Mill,0.0187
27596,McNary Dam Fish Attraction Project,
27597,Merwin,
27598,Merwin,
27599,Merwin,
27600,Merwin,
27601,MESA 1,
27602,MESA 1,
27603,MESA 2,
27604,Meyers Falls,
27605,Meyers Falls,
27606,Meyers Falls,
27607,Meyers Falls,
27608,Mint Farm Generating Station,0.0083
27609,Monroe Street,
27610,Mossyrock,
27611,Mossyrock,
27612,Newhalem,
27613,Nine Canyon,
27614,Nine Mile,
27615,Nine Mile,
27616,Nine Mile,
27617,Nine Mile,
27618,Nippon Dynawave Packaging Longview WA,0.0067
27619,Nippon Dynawave Packaging Longview WA,0.0187
27620,Nippon Dynawave Packaging Longview WA,0.0074
27621,Nooksack Hydro,
27622,Northeast (WA),0.001
27623,Orchard Avenue 1,
27624,Orchard Avenue 1,
27625,Packwood,
27626,Palouse,
27627,PEC Headworks,
27628,Penstemon Solar Project,
27629,Port Townsend Paper,0.0187
27630,Port Townsend Paper,0.0067
27631,Port Townsend Paper,0.0074
27632,Port Townsend Paper,
27633,Potholes East Canal 66.0,
27634,Priest Rapids,
27635,Priest Rapids,
27636,Priest Rapids,
27637,Priest Rapids,
27638,Priest Rapids,
27639,Priest Rapids,
27640,Priest Rapids,
27641,Priest Rapids,
27642,Priest Rapids,
27643,Priest Rapids,
27644,Quincy Chute,
27645,Randolph Road,
27646,Randolph Road,
27647,Randolph Road,
27648,Randolph Road,
27649,Randolph Road,
27650,Randolph Road,
27651,Randolph Road,
27652,Randolph Road,
27653,Randolph Road,
27654,Randolph Road,
27655,Randolph Road,
27656,Randolph Road,
27657,Randolph Road,
27658,Randolph Road,
27659,Randolph Road,
27660,Randolph Road,
27661,Randolph Road,
27662,Randolph Road,
27663,Randolph Road,
27664,Randolph Road,
27665,Rattlesnake Flat,
27666,River Road,0.0052
27667,Rock Island,
27668,Rock Island,
27669,Rock Island,
27670,Rock Island,
27671,Rock Island,
27672,Rock Island,
27673,Rock Island,
27674,Rock Island,
27675,Rock Island,
27676,Rock Island,
27677,Rock Island,
27678,Rock Island,
27679,Rock Island,
27680,Rock Island,
27681,Rock Island,
27682,Rock Island,
27683,Rock Island,
27684,Rock Island,
27685,Rock Island,
27686,Rocky Brook Hydroelectric,
27687,Rocky Reach,
27688,Rocky Reach,
27689,Rocky Reach,
27690,Rocky Reach,
27691,Rocky Reach,
27692,Rocky Reach,
27693,Rocky Reach,
27694,Rocky Reach,
27695,Rocky Reach,
27696,Rocky Reach,
27697,Rocky Reach,
27698,Roosevelt Biogas 1,
27699,Roosevelt Biogas 1,
27700,Roosevelt Biogas 1,
27701,Roosevelt Biogas 1,
27702,Roosevelt Biogas 1,
27703,Roosevelt Biogas 1,
27704,Roosevelt Biogas 1,
27705,Roosevelt Biogas 1,
27706,Roosevelt Biogas 1,
27707,Ross,
27708,Ross,
27709,Ross,
27710,Ross,
27711,Roza,
27712,Russell D Smith,
27713,Saddle Mountain East Wind Farm,
27714,Sagebrush Power Partners,
27715,SDS Lumber Gorge Energy Division,0.0187
27716,SDS Lumber Gorge Energy Division,
27717,Sheep Creek Hydro,
27718,Sheep Creek Hydro,
27719,Sierra Pacific Aberdeen,0.0187
27720,Sierra Pacific Burlington Facility,0.0187
27721,Skookumchuck,
27722,Skookumchuck Wind Facility,
27723,Snoqualmie,
27724,Snoqualmie,
27725,Snoqualmie,
27726,Snoqualmie,
27727,Snoqualmie,
27728,Snoqualmie,
27729,Snoqualmie 2,
27730,Snoqualmie 2,
27731,Snoqualmie 2,
27732,South Fork Tolt,
27733,SPI - Everett,
27734,Spokane Waste to Energy,0.156
27735,Spokane Waste to Energy,0.156
27736,Steam plant,
27737,Steam plant,
27738,Sullivan CR,
27739,Sullivan CR,
27740,Sumas Generating Station,0.0054
27741,Summer Falls Power Plant,
27742,Summer Falls Power Plant,
27743,Swauk Wind LLC,
