,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,cum_red,cum_red_prev,ori_rep,cum_emission,new_capacity
713,Bayou Cogen Plant,TX,29.6225,-95.0458,1984,Gas_SC,620,2322614000.0,32623627.833,1890563.488,Gas,-75.85157003850665,1098008.1715289182,0.026392761131000787,0.02529475295947187,Gas_SC→Gas,50776587.839999996,953.8461538461538
575,George Neal South,IA,42.3006,-96.3617,1979,Coal,695,759395000.0,7135139.05,748335.0499999999,Gas,-75.62152202099794,489203.5091793741,0.02688196464018016,0.026392761131000787,Coal→Gas,51524922.88999999,1069.2307692307693
129,Lansing,IA,43.3359,-91.1675,1948,Coal,339,405557000.0,4329877.575,453574.457,Gas,-74.97722414993673,315184.5409476286,0.027197149181127787,0.02688196464018016,Coal→Gas,51978497.346999995,521.5384615384615
376,Kingston,TN,35.8992,-84.5194,1954,Coal,1700,1746724000.0,18878690.876,1958476.24,Gas,-74.5532589106045,1362434.283563143,0.02855958346469093,0.027197149181127787,Coal→Gas,53936973.587,2615.3846153846157
679,Anclote,FL,28.184444,-82.788611,1974,Gas_SC,1112,2373107000.0,25707131.313,1527741.288,Gas,-73.5251972143621,717956.0333667551,0.029277539498057687,0.02855958346469093,Gas_SC→Gas,55464714.875,1710.7692307692307
197,Dan E Karn,MI,43.644996,-83.840074,1959,Gas_SC,1945,1828950000.0,20504908.273,2109575.665,Gas,-72.48804549405939,1485475.3857199368,0.030763014883777622,0.029277539498057687,Gas_SC→Gas,57574290.54,2992.3076923076924
160,Elmer Smith,KY,37.7942,-87.0608,1964,Coal,445,501812000.0,4914382.851,504216.512,Gas,-72.0822108179505,332981.09859554,0.031095995982373163,0.030763014883777622,Coal→Gas,58078507.052,684.6153846153846
6,Dolet Hills,LA,32.030556,-93.569167,1986,Coal,720,793116000.0,7632777.63,830981.316,Gas,-70.42646962292882,560343.0169204808,0.03165633899929365,0.031095995982373163,Coal→Gas,58909488.368,1107.6923076923078
394,Plant X,TX,34.1661,-102.4114,1952,Gas_SC,434,976440000.0,10435557.995,620181.384,Gas,-70.13782368293604,286986.66752321,0.03194332566681685,0.03165633899929365,Gas_SC→Gas,59529669.752000004,667.6923076923077
694,Cheswick Power Plant,PA,40.5383,-79.7906,1970,Coal,637,645388000.0,6543784.6620000005,665475.228,Gas,-69.93348025391685,445246.7739449403,0.03238857244076179,0.03194332566681685,Coal→Gas,60195144.980000004,980.0
335,Northeastern,OK,36.4317,-95.7008,1961,Coal,1949,3054286000.0,34998029.009,2688246.005,Gas,-69.87452698622035,1646019.1832710365,0.034034591624032835,0.0323885724407618,Coal→Gas,62883390.98500001,2998.461538461538
305,Roxboro,NC,36.4833,-79.0731,1966,Coal,2573,2310556000.0,55418825.502,5681613.894,Gas,-67.56491193445505,4893173.17944125,0.03892776480347408,0.034034591624032835,Coal→Gas,68565004.87900001,3958.461538461538
203,St Clair,MI,42.7642,-82.4719,1953,Coal,1923,1885094000.0,19903603.932,2087492.367,Gas,-67.43350706930867,1444233.8351269737,0.04037199863860106,0.03892776480347408,Coal→Gas,70652497.246,2958.461538461538
273,Rio Grande,NM,31.8047,-106.5472,1957,Gas_SC,397,928728000.0,9949978.056,591310.323,Gas,-67.19858764393031,274396.5723916101,0.04064639521099266,0.04037199863860106,Gas_SC→Gas,71243807.569,610.7692307692307
469,Nearman Creek,KS,39.1681,-94.6975,1981,Coal,671,1208375000.0,13611277.482,1423278.426,Gas,-67.08579413502427,1010939.5567170526,0.04165733476770972,0.04064639521099266,Coal→Gas,72667085.995,1032.3076923076924
87,Deerhaven Generating Station,FL,29.7592,-82.3878,1972,Coal,469,750718000.0,8258550.147,622402.804,Gas,-66.99069857153658,366232.1522814891,0.0420235669199912,0.04165733476770972,Coal→Gas,73289488.79900001,721.5384615384614
364,Wateree,SC,33.8264,-80.6228,1970,Coal,770,914984000.0,8639431.337000001,886406.4909999999,Gas,-66.58733933969343,574182.6631551767,0.042597749583146376,0.0420235669199912,Coal→Gas,74175895.29,1184.6153846153848
873,Sweeny Cogen Facility,TX,29.0728,-95.745,1997,Gas_SC,572,3243291000.0,55995276.912,3327820.999,Gas,-65.92065543732907,2221099.208417143,0.04481884879156352,0.042597749583146376,Gas_SC→Gas,77503716.289,880.0
223,Jack Watson,MS,30.4392,-89.0286,1957,Gas_SC,1212,2392307000.0,23890945.719,1416769.574,Gas,-65.06394107306808,600432.622840236,0.04541928141440375,0.04481884879156352,Gas_SC→Gas,78920485.863,1864.6153846153848
717,Foster Wheeler Mt Carmel Cogen,PA,40.811189,-76.452951,1990,Coal,47,41791000.0,774489.808,91160.458,Gas,-63.408485966896905,76899.93979480406,0.045496181354198556,0.04541928141440375,Coal→Gas,79011646.32100001,72.3076923076923
446,Thomas C Ferguson,TX,30.558,-98.3705,1974,Gas_CC,1020,2336710000.0,23833676.627,1416400.308,Gas,-61.90523735766496,619034.9543290321,0.04611521630852758,0.045496181354198556,Gas_CC→Gas,80428046.62900001,1569.2307692307693
582,Rathdrum,ID,47.80427,-116.867312,1994,Gas_SC,166,164655000.0,1539881.405,91511.305,Gas,-61.482297619520274,35325.38877218687,0.04615054169729977,0.04611521630852758,Gas_SC→Gas,80519557.93400002,255.3846153846154
332,Muskogee,OK,35.76135,-95.28732,1956,Gas_SC,1889,2887174000.0,31639775.147,2623045.207,Gas,-61.36308413335076,1637842.7139137278,0.047788384411213504,0.04615054169729977,Gas_SC→Gas,83142603.14100002,2906.153846153846
629,Encogen,WA,48.746,-122.486,1993,Gas_CC,175,258757000.0,3304024.002,196358.765,Gas,-60.008716815227096,108062.02863997304,0.047896446439853475,0.047788384411213504,Gas_CC→Gas,83338961.90600002,269.2307692307692
813,Nassau Energy Corp,NY,40.7264,-73.5892,1991,Gas_CC,55,141677000.0,1775502.244,105527.713,Gas,-58.87183356832372,57182.676083976316,0.04795362911593745,0.047896446439853475,Gas_CC→Gas,83444489.61900002,84.61538461538461
217,Hoot Lake,MN,46.290641,-96.043252,1914,Coal,137,213468000.0,2501980.075,262407.725,Gas,-58.58389224951104,189565.14405609417,0.04814319425999355,0.04795362911593745,Coal→Gas,83706897.34400001,210.76923076923077
290,Northport,NY,40.923565,-73.342323,1967,Gas_SC,1564,3136361000.0,31779700.968,1892666.569,Gas,-57.18874517659693,822432.9507911378,0.04896562721078468,0.04814319425999355,Gas_SC→Gas,85599563.91300002,2406.1538461538457
277,Cunningham,NM,32.7131,-103.3533,1957,Gas_SC,517,1345768000.0,14318869.367,850966.878,Gas,-57.0819404883139,391744.8190885086,0.04935737202987319,0.04896562721078468,Gas_SC→Gas,86450530.79100002,795.3846153846154
287,E F Barrett,NY,40.616689,-73.647881,1956,Gas_SC,684,1469493000.0,15812832.339,941535.239,Gas,-56.75268511170604,440093.97942478023,0.04979746600929798,0.04935737202987319,Gas_SC→Gas,87392066.03000002,1052.3076923076924
274,Maddox,NM,32.714224,-103.301469,1963,Gas_SC,210,524387000.0,5440333.754,323309.838,Gas,-56.48221516128708,144371.06266396862,0.04994183707196194,0.04979746600929798,Gas_SC→Gas,87715375.86800002,323.0769230769231
384,Sabine,TX,30.0242,-93.878,1962,Gas_SC,2049,4956860000.0,50392669.797,2994758.426,Gas,-56.17649264052034,1303308.298685325,0.05124514537064727,0.04994183707196194,Gas_SC→Gas,90710134.29400001,3152.3076923076924
