,name,state,lat,lon,commissioning_year,primary_fuel,capacity,generation,fuel_consumption,emissions,rep_fuel,metric,em_red,cum_red,cum_red_prev,ori_rep,cum_emission,new_capacity
1204,Cannon Falls Energy Center,MN,44.536688,-92.915528,2008,Gas_SC,346,226931000.0,2599902.5,153397.7,Solar,97.44166950391455,153397.7,0.6780412642781406,0.6778878665781405,Gas_SC→Solar,1070362122.3069992,1081.2499999999998
639,Brentwood,NY,40.787062,-73.293412,2001,Gas_SC,47,92521000.0,870958.567,51758.055,Wind,98.15336985098351,51758.055,0.6780930223331405,0.6780412642781406,Gas_SC→Wind,1070413880.3619992,90.38461538461539
1265,Canyon Power Plant,CA,33.858056,-117.861667,2011,Gas_SC,200,129525000.0,1171072.31,69598.04,Solar,98.19459951589941,69598.04,0.6781626203731405,0.6780930223331405,Gas_SC→Solar,1070483478.4019991,624.9999999999999
659,Kalkaska CT #1,MI,44.6889,-85.2019,2002,Gas_SC,60,24984000.0,235626.072,14004.725,Solar,98.25577901454768,14004.725,0.6781766250981405,0.6781626203731405,Gas_SC→Solar,1070497483.1269991,187.5
649,Solway CT,MN,47.544582,-95.129652,2003,Gas_SC,51,56922000.0,523406.292,31105.411,Wind,98.45425330135052,31105.411,0.6782077305091405,0.6781766250981405,Gas_SC→Wind,1070528588.5379992,98.07692307692308
31,Dynegy Moss Landing Power Plant Hybrid,CA,36.804837,-121.782241,1967,Gas_SC,2802,5487443000.0,38567163.41,2185318.142,Gas,98.59505237957706,312814.9522827149,0.6785205454614232,0.6782077305091405,Gas_SC→Gas,1072713906.6799991,4310.7692307692305
1221,Hobbs Generating Station,NM,32.728333,-103.309444,2008,Gas_CC,679,3905790000.0,33968382.615,2018692.626,Solar,99.76015812346436,2018692.626,0.6805392380874232,0.6785205454614232,Gas_CC→Solar,1074732599.305999,2121.875
1161,NRG Rockford II Energy Center,IL,42.2383,-89.1011,2002,Gas_SC,168,88802000.0,825181.8539999999,49038.782,Solar,100.2140377087181,49038.782,0.6805882768694231,0.6805392380874232,Gas_SC→Solar,1074781638.087999,525.0
961,Afton Generating Station,NM,32.114185,-106.846483,2002,Gas_CC,464,953546000.0,7236969.873,430082.228,Solar,100.25132382997178,430082.228,0.6810183590974231,0.6805882768694231,Gas_CC→Solar,1075211720.315999,1449.9999999999998
1287,Lonesome Creek Station,ND,47.796667,-103.57861,2013,Gas_SC,300,821494000.0,7924271.921,470934.657,Wind,100.44916600148032,470934.657,0.6814892937544231,0.6810183590974231,Gas_SC→Wind,1075682654.972999,576.9230769230769
1281,Cheyenne Prairie Generating Station,WY,41.123611,-104.72,2014,Gas_SC,220,284687000.0,2791108.734,165867.066,Solar,102.05521411747092,165867.066,0.6816551608204231,0.6814892937544231,Gas_SC→Solar,1075848522.038999,687.5
430,Port Washington Generating Station,WI,43.3842,-87.8689,1935,Gas_CC,1543,8508804000.0,57597461.083,3422935.237,Wind,102.43325727222638,3422935.237,0.6850780960574231,0.6816551608204231,Gas_CC→Wind,1079271457.275999,2967.3076923076924
888,Mustang Station,TX,32.9728,-102.7417,1999,Gas_CC,520,1940590000.0,15329314.265,910999.778,Wind,102.5450522924243,910999.778,0.6859890958354231,0.6850780960574231,Gas_CC→Wind,1080182457.0539992,1000.0000000000001
1276,"Sentinel Energy Center, LLC",CA,33.934167,-116.571388,2013,Gas_SC,800,730710000.0,5964026.111,354436.256,Solar,103.34456165223712,354436.256,0.6863435320914232,0.6859890958354231,Gas_SC→Solar,1080536893.3099992,2499.9999999999995
1277,Mariposa Energy Project,CA,37.789167,-121.601944,2012,Gas_SC,196,130768000.0,1143482.591,67953.93,Solar,104.07160592795566,67953.93,0.6864114860214231,0.6863435320914232,Gas_SC→Solar,1080604847.2399993,612.4999999999999
1334,Stanton Energy Reliability Center Hybrid,CA,33.806801,-117.985758,2020,Gas_SC,160,49860000.0,474567.421,28204.887,Solar,104.17399351197903,28204.887,0.686439690908423,0.6864114860214231,Gas_SC→Solar,1080633052.1269994,500.0
874,Dighton Power Plant,MA,41.8312,-71.1239,1999,Gas_CC,200,216922000.0,1689282.333,100391.37,Wind,104.50022393373843,100391.37,0.6865400822784231,0.686439690908423,Gas_CC→Wind,1080733443.4969993,384.61538461538464
971,Ennis Power Company LLC,TX,32.32,-96.675,2002,Gas_CC,418,859613000.0,7014038.985,416834.635,Wind,104.72517641083186,416834.635,0.6869569169134231,0.6865400822784231,Gas_CC→Wind,1081150278.1319993,803.8461538461539
1143,Edgewood Energy LLC,NY,40.7861,-73.2931,2002,Gas_SC,100,91805000.0,864144.7660000001,51354.894,Wind,104.74675834840328,51354.894,0.6870082718074231,0.6869569169134231,Gas_SC→Wind,1081201633.0259993,192.30769230769232
1081,Lange Gas Turbines,SD,44.1203,-103.26,2002,Gas_SC,40,40236000.0,375206.784,22296.534,Solar,105.01735340271969,22296.534,0.6870305683414232,0.6870082718074231,Gas_SC→Solar,1081223929.5599992,125.0
1171,Bluffview,NM,36.716628,-108.215282,2005,Gas_CC,67,378099000.0,3146952.191,187015.089,Solar,105.23830271799743,187015.089,0.6872175834304232,0.6870305683414232,Gas_CC→Solar,1081410944.6489992,209.37499999999997
616,Marsh Run Generation Facility,VA,38.5283,-77.7681,2004,Gas_SC,708,596322000.0,5981067.2530000005,355516.912,Solar,105.61368181924193,355516.912,0.687573100342423,0.6872175834304232,Gas_SC→Solar,1081766461.5609992,2212.5
865,Brandywine Power Facility,MD,38.6681,-76.8678,1996,Gas_CC,287,621627000.0,4892636.1850000005,290958.975,Wind,106.00531134321376,290958.975,0.6878640593174231,0.687573100342423,Gas_CC→Wind,1082057420.535999,551.923076923077
618,Remington,VA,38.5442,-77.7714,2000,Gas_SC,704,720233000.0,7055949.974,419713.811,Solar,106.69504112055459,419713.811,0.6882837731284231,0.6878640593174231,Gas_SC→Solar,1082477134.3469992,2200.0
892,Desert Star Energy Center,NV,35.788889,-114.994167,2000,Gas_CC,535,1052953000.0,8026666.717,477014.132,Solar,106.80643059886067,477014.132,0.6887607872604231,0.6882837731284231,Gas_CC→Solar,1082954148.4789991,1671.8749999999998
